丨本文由小陈茶事原创丨首发于知乎：小陈茶事丨作者：村姑陈《1》前段时间，看到有位新茶客提问“绿茶放到过期后，会	不会变成红茶”乍一听，这个想法着实脑洞大开。话说，你为什么会有这种想法“家里有一袋不知道放了多少年的过期绿茶，也没有放冰柜保鲜，现在打开看颜色和红茶差不多”其实，绿茶与红茶归属不同的茶叶阵营。
这个问题大概是某种程度上海人最破防的。（包括我）多少人祖祖辈辈花了多少心血和努力在上海扎根。却在三代之后被人动动手指头直接撅了310的身份证。喜欢老派生煎的说皮冻会有臭味，皮厚比较香，散肉口感不好都属于正常的口味讨论。喜欢小杨的也可以说汤汁多整体口感立体，口味创新多有活力，标准化能有效提高下限。但一部分回答开头就扣上了“上海人不会觉得	小杨好吃，潜台词就是“你喜欢小杨？闭嘴吧！你根本不是上海人”使得一个技术问题立马变成资格问题了。
现有答案都持负面评价，85后本地人为小杨鸣个不平。先说个人评价吧：小杨生煎确实和上海人从小吃到大的生煎不一样，皮薄馅大汁多。其实它在横空出世时符合很多人对“完美生煎”的想象。因为它这些年扩张到上海几乎每个角落，人们随随便	便不怎么排队就能吃到它，自然也就不金贵了。相对小众的东西往往逼格更高“烂大街”的东西你要是奉为珍馐，岂不是low爆了。
作为吴江路幼儿园的毕业生，这题我可以答。小杨生煎，最早在吴江路一扇大铁门前摆摊，大概80年代后期，那一批安徽人开过来的生煎摊，都叫什么“王中王“皇上皇”的名字，小杨那时也不叫小杨。这种安徽生煎，肉馅里用了大量皮冻，汤大，皮薄，像是上海小笼和生煎的复合体。传统上海生煎，一两四个，个头比较小，皮是发面相对厚	，汤汁有，但不多。
这玩意真就要见仁见智了，很多高赞回答说小杨	的皮用死面，不好吃，在我这边恰恰相反，以前爱吃小杨就是爱吃这口死面。生煎，上海人其实叫生煎馒头，那真的是馒头啊，皮虽然发的好，但是很厚实，吃上几个就容易觉得口干，这也是为什么从小各种馅的馒头我都不爱吃。发的好的面虽然确实可以吸收汤汁，但它吸的再多也不可能全吸透啊？必然会留有很大一块白面，面味一下子就冲淡肉和汤的鲜味了。
这个问题在知乎上吵了好多年了。某些回答就是在秀所谓的“优越感。还“正宗上海人不吃小杨生煎。你谁啊？凭什么代表上海人？小杨生煎在吴江路爆火的时候，也没那么多外地人跑过来“特种兵打卡”的好吧？小杨生煎如	今最大的贡献，就是做到了生煎在上海的标准化和普及化。不管大壶春还是什么别的牌子，都做到了吗？没做到就闭嘴。
大致等于：北京的庆丰包子铺广东的点都德茶餐厅重庆的好又来酸辣粉长沙的火宫殿臭豆腐西安的老孙家羊肉泡馍成都的龙抄手小吃	
一天到晚代表上海怎么样怎么样，什么上海人不吃小杨生煎，凭啥就被代表了呀？上海人的脸都被这些阿乌卵丢光了。小杨生煎死面活面有关系么？觉得好吃就可以了，你觉得不好吃没必要这么贬	低。这个是死面这个是肉冻，茴字还有四种写法嘞，你去研究吧。这家当年在吴江路，比现在这种网红店老卵多了，至少人家活到现在了，而且还是生煎这种在上海这么普遍的食物。
现在	市面上9成的馆子，卖的都是迷你版的小杨生煎，老式的生煎不特意找已经基本没有了，这件事情本身也是用嘴投票的结果，老上海人更喜欢老式生煎？一个个都是嘴炮喜欢，你们但凡拿出点真金白银来支持，也不会是现在这种结果。
现在么。大路货，而且因为店开的太多。口碑比还差。一个是品控不行，毕竟都是随便找的便宜员工，连吃三天，三天大小都能不一样的，而且因为	店多，不在饭点供应比较过剩，所以运气不好会吃到半冷不冷的。生煎做和吃都很看火候，刚出锅和放了十分钟肯定不是一回事啊，你吃个半冷的，汤都干了肯定没那么好吃啊。很多时候体验就很差的。
修改答案老上海人确实不怎么不待见小杨生煎，不客气一点的甚至会嘲讽小杨不正宗。小杨用的面皮是不发酵的死皮，好处是容易塑型，对生煎师傅的手艺要求不高，容易实现连锁化标准化。缺点就是皮子口感很差很僵，吸收不到汁水，你经常可以在小杨生煎看到餐桌上各种吃了肉留下一大摊生煎外皮，因为确实难以下咽。而老上海大壶春生煎为例，大壶春生煎用的是	发酵过的面皮，发酵程度全靠老师傅来拿捏，这样煎好的生煎皮子容易吸收汤汁，有咬劲，而不是小杨生煎皮子那种僵硬的感觉。
这么说吧，大壶春，丰裕，罗春阁的生煎，要拼人品，拼这一锅是好是坏，而小杨的生煎，我没吃到过哪怕一锅好的。一包油腻的汤汁，裹着松散的肉馅，汤汁一流出来就迅速瘪掉的皮子，都别说要卖十几块一两了，热的	小杨送我我都不要吃，冷掉的小杨，倒贴都不吃。
现在上海所谓的老字号复兴陷入了一个怪圈，就是将老字号的复兴上升到对上海的身份确认，借此加强上海和上海人这个符合本身的认同感。但最值得吐槽的是，很多执迷于此的上海人对老字号的历史脉络、演变和传承并不了解，只是当做一个凸显上海身份的象征。比如有些老字号其实传承早就断了，老师傅的手艺也没传下来，目前的产品除了名字还有往昔的影子，从味道到做	工和传统是完全不搭界的。
非要讲什么正统，那只好论证一下了：小杨生煎乃上海正统，大壶春是旁门左道。最早的萝春阁生煎特点即是皮薄馅大汁多，大壶春	乃萝春阁易主之后另开的门店，可见生煎正统即是皮薄馅大汁多，而大壶春的清水生煎因为后来的物资不丰裕后来居上。说小杨生煎只是快餐的，生煎不是快餐是什么“人”现在有多少去茶楼吃生煎的？别的地方不清楚就算了，有多少上海人早上穿着拖鞋睡衣去最近最熟悉的小店买生煎，这还不知道吗？还一口一个大壶春褶子在上体现自信，也有褶子在下的不知道了吧？别人我不知道，半发酵皮和褶子在下，好吃在哪里我可是知道。
我说点可能很多上海人不爱听的大部分现在在网络上比较活跃的上海人普遍认为以小杨生煎和老盛昌汤包店为代表的生煎小笼不正宗，是歪门邪道，曾经我也是这么认为的。但现在我有了不一样的想法。试想，如果一直固守原教旨配方，生煎和小笼	可能会跟姜饼，粢饭，咸豆浆，老虎脚爪，米饭饼等等其他数十个上海传统早饭或点心一样，在全国人口流动的浪潮里，在上海城市改造的进程消失。
我好几个土生土长的上海人朋友很喜欢吃藤椒大虾生煎。他们会一边说着	“我要被开除上海户籍了/被上海朋友耻笑了”一边高兴的吃藤椒大虾生煎。小杨生煎和大壶春什么的就不是一个赛道的。
小时候我住梅陇路边吃的也是有很多汤汁的生煎，这种没汤的长大后尝过结果吃不来，近年除了小杨家里最喜欢的还是这种皮薄汤多的，大概就是从小吃习惯的生煎流派有区别而已，搞不懂怎	么莫名其妙就被一些的阿武卵开除沪籍了呢？
我觉得那些说小杨生煎不行的，一般都是靠生煎来装逼突出自己“懂经和底蕴，就他们口中所提大壶春的品控，我只能说一言难尽，小杨如果真不行也不会开遍上海滩了，他作为连锁店的品控绝对是合格的。放30年前，生煎馒头没有汤汁的都是廉价生煎，弄堂口上海老爷叔老阿姨开的生煎店哪个没汤汁？之后的飞龙生煎，丰裕生煎哪家没汤水？放20	年前，小杨生煎发源地吴江路美食街，队伍最长的一家叫华华川菜馆，另一家就是小杨生煎。
小杨生煎的原罪有2个①连锁化 ②频繁涨价很多人诟病什么死面之类的，说的好像当年小杨在老吴江路上开的时候用的	是半发面一样。怎么当年排队几小时就为了吃一口小杨生煎的都是yp了？结果一开始连锁，了么逼格掉完了呀，你进店就能吃上生煎，哪能体现出等生煎的不易啦，那些网上装逼的最看重的仪式感没了呀，你路边面包店4块钱一个的鲜肉月饼能和排队8小时买到的光明邨比伐啦，比不了的呀，哪怕真的味道一样，你排队8小时的仪式感就会带给自己莫大的逼格，不然大家都去送乔家栅月饼好来。
目前全国第一生煎不可动摇。我不是上海人，也没有对正宗生煎的迷信。但是我吃过豫园的正宗生煎，发酵面做的生煎其实真的不好吃。追求根正苗红的思想挺腐朽，拒绝创新，特别是很多食物标着古法制作简直令人啧笑，古法说白了厨师水平不行没有超过古人，几百年的技术进步他都没让他研究出更好的厨艺。小杨生煎都可以开到了深圳广州	了，同时也没听说哪家正宗生煎能做到全国连锁。
很多人以为人不吃。我觉得这个老上海人应该说是吧。像我爷爷奶奶这种普通	工人出身的，以前有肉吃就觉得不错了，吃生煎都是菜场里买些，小辈们吃剩下吃一点，怎么会懂生煎应该是全发面还是死面的？事实上，小杨就是和菜场里那些和锅贴放在一起，只是造型不同，最没有技术含量的生煎。而且像汤水多，在以前那个年代对普通人家来讲，绝对是卖点，而不是被槽点。
生煎界的地位不是品牌说了算。决定生煎地位永远都是位置、位置、位置。你说有家生煎店，上海第一，一口脱胎洗髓，两口位列仙班，三口，问我要不要去吃。不去，太远。东方明珠杵陆家嘴多少年了我都没上去过，何况一个生煎包。但是你要说我家门口就有一家卖生煎的店，那我是会经常去。始终，生煎这一口，还是很美味的	。当然，你要是游客那就又是另外一回事了。
从小到大，我所有的同学	，都认为小杨的比其他的厚皮生煎好吃。那些喷小杨的，我实在不能理解。我家三代老静安人，大学前都在老静安就读，你们要开除我上海籍吗？
唱唱反调。在工业化还不发达的时期，一部分人喜欢用“特色“原汁原味“正宗”来，全盘贬低标准化餐饮如何失去了灵魂云云。也会有有识之士表示，你这食品首先要能生存、做大、传播，让更多的人能够知道、接触、品尝，且水平质量能过的去，然后再谈其他的，永远做个小馆子，能有多大抗风险能力？但在工业化、普遍推广之后，人们又小众、正宗、传统了—因为它们才能拥有高附加值，通过附加，讲历史、讲文化、造神，才能收	割一波情怀消费，口味上当然也确实需要好那么一点。
小杨生煎就是大部分上海人压根不会吃的东西。小杨生煎里的生煎严格意义上来说不叫生煎，而是面皮裹肉。真正的，是半发酵的面粉皮裹上鲜肉，包起来的时候封口必须是很好看的环装，像一台旋转的风扇。小杨生煎之所以做成它皮包薄的样子是因为粗糙，进一步说是请不到做正宗生煎的上海师傅，因为请这样一位师傅是很贵的。做成皮薄的样子就轻松避免的发酵的问题，可以轻松把控	好生煎的大小，不用担心面粉发酵令生煎变得过大，同时也避免的放多导致一嘴发酵粉的味道。
小杨生煎只有一家店的时候，我作为资深吃货自然也去凑过热闹。那时候是真的好吃。皮薄，底脆，个大，汤多，肉鲜。后来小杨开到商场了，可能吃过一两次，但每次印象都一般。就是吃过一次没有再吃下一次的欲望，难吃呢倒也谈不上。再加上它通常开在商场地下一层，和很多小吃店在一起。通常都会选择别家，不会选择小杨了。我觉得主要	不是工艺问题，而是手工和冷链的问题。
老上海。说个冷僻的。当年丰裕田林店刚开门去吃过一回	，真吃的热泪盈眶。上海生煎市场都是被吴江路带坏的，自从吴江路出名后跟风太多，
我安徽人在上海上大学，第一次吃到小杨生煎觉得很好吃，带两个室友一起去吃(一个安徽的，一个广西的)，都觉得好吃。后来去逛街看到都会去吃，室友还会花8块的配送费点外卖。我男朋友(江西人)来上海，我带他去吃，他一次性吃了十几个。后来小组作业碰到上海同学，去商场调研，我先去	吃小杨生煎，他一副“你怎么喜欢这种垃圾东西，这都不正宗能吃吗”的样子；新室友上海人提到小杨生煎也是这种态度。
我来啦！我来啦！带着图片瀑布来啦！4G流量警告哦⚠️题主的问题，可以理解为—打通客厅阳台，可以强化客厅采光，带来更开阔的视野，提高	空间利用率，尤其是小户型。不打通客厅阳台，可以防尘、隔音，可以独立洗衣晾晒，同时对于有些需要小独立空间的家庭，就大有作用了。所以，阳台要独立或是包进客厅里，都会严重影响到客厅功能布局。
客厅连阳台怎么设计，无非就是客厅阳台要不要打通？阳台的推拉门到底拆不拆？阳台推拉门是分离阳台与客厅之间	的隔断，用于划分不同的生活功能区，多数使用铝合金型材，起到隔热隔音、阻挡灰尘的作用。目前开发商在交房时都会安装阳台推拉门，为了更好的利用空间和天气原因，很多人在封闭阳台窗户后，都会纠结这个推拉门是拆掉还是保留呢？空间得到延伸，采光优化，扩大了通风和居住的视野，室内光线更加通透柔和。
先想好你最大的需求是什么？设计方案有很多种，没有好坏之分，能解决自己居住需求就是好的设计。适合户型：想要客厅变大比如下面这个案例，客厅和阳台打通后，客厅扩大了3/1倍，拥有大户型既视感，客厅和阳台通铺地板，视野非常开阔。想要客厅阳台形成一个整体的空间，就需要一些设计手段，比如下面这个案例：客厅和阳台一起设计柜子，中间垛子刷灰漆，在视觉上看起来就是	一整个大柜子既视感，也弱化了垛子存在感。
最近发现一个小小的趋势，就是越来越多人把阳台包进客厅里了。的确，外阳台把功能区域划分的太明显了，现在这个时代，年轻人都不愿意墨守成规了，拆掉隔墙以后效果实在是让人惊喜。到底有多惊喜？我们今天就好好聊一聊~“我们家打通阳台之后，真的明显感觉到空间大了不少，而且本身只是用来晾晒衣服的空间，通过改造变得更美观还有收纳作用”的确，打通客厅与阳台之后有不少好处：不是想打通就可以打通的，具体还要看你家阳台的类型，以及	墙体结构，阳台有三种：凸阳台、复合型阳台，看下图更直观↓▲从左到右分别为、凹阳台、复合阳台大家可根据自家的阳台对号入座，无论哪种，为了保险起见，敲墙之前都要先咨询物业。
城市里买的房子，客厅旁往往都带着一片阳台。这阳台说大不大说小也不小，偏偏和客厅之间有着隔断，想拆不敢拆，拆了也不知道该怎么设计，确实也够纠结的！凸阳台、复合型阳台，光名词我们都听	过很多遍了，但讲到区分，很多人就搞不清楚状况了。先来张图感受一下↓（也就是左右两种类型）—阳台和客厅间的墙壁几乎都是承重墙，不能拆除。
关于客厅阳台之间怎么装的问题，有很多朋友纠结，今天，就全方位分析下，客厅阳台可以设计不同功能，互不干扰，隔了一层门后，马路上、小区里的声音可有效隔绝	，避免空间温度流失，防盗能力UP ！尤其是对于住在低层的人来说。（不过前提是每天锁门。）首先，从开关方式上来说，现在主流的阳台门主要有这3种！主要是2扇/3扇的推拉门组成，是阳台门比较常规的设计。
针对客厅与阳台相连的户型，有两个选择：① 阳台客厅是否要做隔断？②阳台的推拉门拆不拆？阳台要做生活阳台还是休闲阳台？1、如果家中面积较大，那当然是阳台和客厅各管各的，互相独立成一个区域。2、如果你家房子面积一般	，客厅也相对比较小的，就可以把阳台和客厅打通，这样能让整个客厅变得更大，光线也会变得很好。3、如果你家的阳台和客厅打通后，一定要在阳台和客厅间装个窗帘，且不说美观度的问题，单单隐私问题就该装一个。
一般都是2个方向：家务型阳台，或者，休闲型阳台。新建商品房的阳台，一般会预留的双管道；老房子的话，可以把洗衣机下水管接到附近厨卫的排污管中，关键是能否实现，坡度不够的容易反水。本文有些经验来自知友装修群…群里你说点遇到的坑，他聊点	避坑经验，大家集思广益，抱团避坑！就等你来聊辣！将洗衣机放置在阳台上，最大的好处是洗完衣服直接晾晒，不用每次把衣服从卫生间搬到阳台，家务动线极大缩短，提升效率。
过去，阳台就是晾晒衣物、放置杂物的空间，设计阳台只不过是家庭装修中最不起眼的一环。而现在，大部分年轻人在装修时不愿意墨守成规，阳台的空间格局和使用功能越来越多样化，阳台在家居生活中起着越来越重要的作用。所	以现在的年轻人都愿意对阳台进行改造，开发更多场景的可能性。所谓客厅与阳台相连的设计，归根到底是“要不要将客厅与阳台打通”的选择。
客厅与阳台连接的户型是目前极为常见的情况，不过又细分为几种类型：针对这几种不同的结构形式，和不同的生活需求，在功能上可以分为：从结构上又可以分为：/舒适性阳台是指只具备观景、休闲作用的阳台：舒适性阳台适合景观开阔优美的大户	型。如果阳台空间够大，可以布置小景观、休闲桌椅等。需要保留阳台和客厅之间的，要求门的密闭性和防盗性高，也要安装。
客厅与阳台相连，使得空间更宽阔，视觉效果上更加敞亮。如何设计客厅与阳台相连的空间呢？可以从以下方面进行：客厅与阳台原本是两个相隔的空间，若是将二者打通，形成相连的空间，隐私得不到保证。这时候可以加入隔断，充分划分二者区域，客厅作为会客场所，阳台则是休闲的地带，互不干扰。隔断可以采用玻璃门、书架或格栅，玻璃门的通透，赋予空间朦胧的美感，兼具收纳与美	观的书架，是多数家庭的首选。
如果客厅够大，我们可以区分客厅与阳台的空间。要是客厅小我们可以把客厅与阳台打通，这样整个客厅变长，空间变大，光线变好。（当然承重墙是不能动的）如下图：客厅与阳台间需要装个窗帘，很多小区相隔是比较近的，有时为了隐私我们需要拉上窗帘不让别人看见。如下图：如果你家离马路很近，可以考虑在客厅与阳台间装上玻璃	门，用来阻挡灰尘和噪音。
打通，前提是题主能做到不要晾	衣服，用烘干机图为我家阳台，可参考
不请自来。在符合法规、安全的前提下，将阳台纳入客厅是装修的新趋势之一，尤其对小户型来说更是实用；但打通两个空间的目的，若只是为了创造大客厅，就有些可惜及浪费，因为后续可做的变化及运用可多了！▲ 室外阳台并入室内，是家居装修的趋势之一因此现在的屋主对于阳台有更多积极的作为，让它跳脱只当做晾衣场的框架；尤其从过往的经验来看，当	阳台独立于主要生活场域之外，很容易就被晾在一旁变成积灰尘的闲置空间。
如果客厅与阳台连接在一起，为了可以让整个空间变得更加的宽敞，建议可以将两者打通，这样的设计也会相对这样会常见一些。还有就是选择白色的门框，因为白色相对较为百搭一些，不论是简约的风格或者是美式的风格都是可以很好的搭配。对于白色的门框，对它对周围的墙壁颜色要求性比	较低一些，不论是灰色或者是米色等等，这些都是可以与白色很好的融合在一起，整个空间会变得更加的干净整洁一些。
客厅与阳台之间怎么装修，其实主要就是两点：阳台的类型分3种	：凸阳台、凹阳台、半凸半凹阳台和半凸半凹阳台：这两种阳台属于开发商全赠送或部分赠送的面积，为了节省成本，一般都不会按照承重标准施工。所以，为保证房屋结构的牢固，阳台和客厅之间的墙一定是承重的，承重墙是不能拆的。也就是说，阳台和客厅之间可以不安装门，但是，留的垭口一定不能动。
最普遍和常见的阳台设计就是如此，洗衣机、洗手台和吊柜，上方还有升降式的晾衣杆。其实只要加个小桌椅，也能算是休闲区。可以在阳台上做一个小卡座，上方	可以加几块隔板，让你休息的时候，变的更加的惬意一些。卡座本身也带有一些收纳的功能，就算你家阳台比较小，也能够多出一些收纳的空间，实用性也非常强。很多房子里都没有一个独立的书房，那么你就可以考虑把阳台包进客厅，利用阳台来做一个书房了。
大家都在讨论阳台是否要打通，其实这个问题是次要的！相信大家理想中的阳台都是这样的：往往我们看到的现实中的阳台是这样的：为	啥理想和现实会有这么大差距？所以，为了避免出现踩雷的情况，就一定要先弄清楚下面几个问题：在这个问题前，兔菇凉先问问你：你家户型小，卫生间厨房都不大，笼统就一个阳台，封闭的！你不放洗衣机你还想干啥？不管洗衣机放哪儿，都得考虑上下水及防潮的问题，避免线路老化，损害电器。
阳台客厅封闭阳台客厅打通除了纠结阳台晒不晒衣服，很多朋友还有这样的苦恼：打通的话怎么设计？关于客厅和阳台之间怎么装的问题，今天就来跟大家仔细说说。阳台和客厅之间不打通的话，即两个空间互相独立，分开设计即可，这种装修方式生活中很常见。既然选择了封闭，就要在阳台和客厅之间装一扇门，好处也是显而易见的。1、一定程度上可以，而且可以隔绝外界的雨水、灰尘，生活更舒适；2，让阳台与客厅各自独立又相互联系；3，一来是家里的一举一动不会被外界听到，二来是家里来客人也不会看到阳台晾晒的衣物，避免尴尬；4，除了防小偷外，对有小孩子的家庭来说，可以更好地保障儿童的安全；5，夏天可以起到隔热作用并减少空	调能耗，冬天可以抵御室外的冷风。
这一家客厅阳台打通了，把阳台设计成	开放式。客厅和阳台之间挂了纱帘，拉上也互不打扰。用的是比较轻便的书桌椅闲下来，搬个躺椅坐着晒晒太阳，发发呆也挺好的。
作为	家的最中心。而在家居空间里，采光性、通透性最强的莫过阳台这个功能区。阳台和客厅之间莫过于一堵墙，1、客厅与阳台打通，客厅的空间感得到延伸，视线也得到了扩展，整体空间给人的感觉也就很大；2、客厅与阳台打通，变大，采光效果自然更好，空气流通性也更佳，坐在客厅舒适度自然也更好;3、客厅与阳台打通，空间大了，人的活动空间也就更大，走路也更加顺畅;4、客厅与阳台打通后，阳台装成，装上窗帘和玻璃，可以保护隐私、保温、防尘、隔热。
废话不多说直接上干货客厅与阳台相连的户型在不同的情况	下有不同的设计方法，主要考虑以下五点：1、如果你家够大的话，那当然是阳台和客厅各管各的，互相独立成一个区域。2、如果你家房子面积一般，客厅也相对比较小的，就可以把阳台和客厅打通，这样能让整个客厅变得更大，光线也会变得很好。当然，需要注意的是，我们拿到手的毛坯房都是阳台和客厅是有堵墙隔着的，那么在打通阳台与客厅时就要看清楚这堵墙是不是承重墙，如果是的话，绝对不能动，否则动摇了房屋的根基后果不堪设想。
现在很多户型的客厅旁会连接着一个休闲阳台，这里有阳光和风景，相信大多数人在装修时是这样考虑的“把阳台和客厅打通，这样客厅空间就显得更宽敞。但想要将阳台和客厅打通也不是这么简单的事，今天优米酱就给大家说说这“打通”中间的小技巧~在讨论其他问题前，我们先来看看阳台的分类，搞清楚哪种阳台能打通	，哪种不能打通，以便于我们后期设计。
如果客厅面积较大，建议装门，可以更好的保证其私密性和安全性。1.客厅和阳台之间装门有利于功能区的划分。阳台晾衣服，隔断门一关，窗帘再一拉，根本不会影响到客厅。还有保温隔热，阻绝噪音的功能。2.客厅和阳台之间装门更有利于防盗。对于家里有孩子的家庭来说，也避免了孩子爬上阳台造成危险事故。3.冬天天气比较冷，有一扇门可以遮风挡雨，避	免雨水的侵袭。
该	说不说的，的代言人选的真心好，现在一提到这牌子，我脑子就会自动联想起不老男神。罗蒙始创于1978年，至今已有40多年历史，是妥妥的「老牌国货」。早期罗蒙是以中高档西服、衬衫为主，现在品类已经非常齐全了，羽绒服、夹克、牛仔裤等等都有。他家的大致可分为以正装为主的，以休闲装为主的都市生活系列、以贴近最新国际时尚流行元素为主的轻潮风尚系列。
罗蒙是国内知名的西装品牌，他家的西装性价比非常高，大多数西服套装四五百元就能买到。虽然国内西装品牌很多，像知名的还有蓝豹、雅戈尔、报喜鸟，淘宝更有一堆只做线上的牌子，但基本上质量跟罗蒙一样的，价钱比罗蒙贵，价钱跟罗蒙一样的，质量又比罗蒙差。	下面这件就是罗蒙官方的主推款：采用制作，优点是抗皱性和保形性都很好，而且具有较高强度与弹性恢复能力，坚牢耐穿也不粘毛，不易起球。
是	西装里面的老牌子，老牌子，老牌子，品质这一块，不会太差，就档次而言，算是中档商务男装。X蒙西服，始创于1984年，主产品罗X西服常年销量居全国第一，还是我国西服出口量最大企业。反正，如果你要买，算是一个不错的选择。（ROMON）商务西服ROMON）西服套装，双扣两件套其次，ROMON的很不错，42年的高端西服制作工艺和经验。
罗蒙这个品牌，他肯定是大品牌的大佬级别的，这个品牌创立1978年。从目前看，它的服装也是销量海内外，从数据上来看，经过几十的深耕，他在服装这个领域，也是取得很不错的业绩。品牌的口碑在国际上也是有一定的	知明度的。罗蒙品牌的西装主要定位是中青年的消费群体。它的西装总体来看还是比较合适中青年的口味，而且在价格他的西装的报价也不高，但是档次不减，和哪些一两千块的一件的西装的档次差不多！值得选择哦！罗蒙西装的各种风格类型都是有的，它无论是商务型的西装，还是平时的体验闲西装都有比较多的款式可以选择。
个人意见罗	蒙也算老牌子了，喜欢就买呗，也不贵
工装做得	不错，定制不了解
没啥水平可言，很老的牌子。	
还可以吧。比淘宝许多的韩版小西装	终究是好上不少的。
质量还行吧，但是做工挺一般，买了一件夹克里面很多线头，2020	年双十一活动存在误导消费者行为，要买还是需慎重
好不好我不知道，但是发货是真的慢这是我8号提交的定金，10号显示的尾款。显示是12日到货但是到了星期一10月12日那天下午，都显示未出库。急躁的我去问了一下客服，然后客服给我答复。我？无故推后一星期也就忍了，但是到了今天10.18号，我这就真的忍不了了。你突然又跳票到月底？而	且在预售前一句都没有提到。
网上的就不要买	了，全是贴牌货
买了件衬衫，有股刺	激性气味，跟地摊货差不多。
男士正装里面的老品牌了，品质可以，	版型不时尚
要买就去实体	店买，不要去网上买，实体店也很多。
结局引起	舒适。网络转载
就是评论里那个叫【	是呀】的女人
我同时钓了三个男神。清风霁月的学神、桀骜恣肆的校霸、乖巧黏人的学弟。我不用时间管理，却让他们	彼此都知道对方的存在。要问我是怎么做到的？不过是他们三个私下打赌，谁能在三个月内最先驯服我。所有人都在等着看我的笑话。可他们不知，这场赌局的庄家是我。低端局钓鱼多没意思，要玩就玩高端局。三个月后，我拿着赢来的三百万，听着三个人被驯服的人小心翼翼、温顺地哀声祈求我：「，可以不分手吗？」01我出名了。
说个题外话，你们以为男生真的看不出来绿	茶婊吗？你错了，再钢铁的直男（不要对号入座，不是大多数，）一但有除了女朋友之外的女生对他嘘寒问暖，特别关心，温柔的像个小兔子一样，你觉得他会拒绝？不会心里痒痒？还不是享受这种乐趣，喜欢女生围着他转的感觉，有送上门的他会不要？妹妹们，别傻了，有的男生就会说，我真的看不出来，那你女朋友旁边出现一个对你女朋友有意思的男生你警惕的跟个豹子一样，这会儿怎么看出来了？所以说，渣男和绿茶婊天生一对，千万别分手，别祸害他人。
恕我直言 各位说的都是低级绿茶真的高段位绿茶是女生也喜欢的女孩，	别人和你说她是绿茶你还会反骂回去。
绿茶，就是无毒无害，表面	很清新的女孩子。裱，就是本质是个婊子。那什么才是婊子呢，就是prostituten.娼妓；为赚钱而作坏事的人adj.卖淫的；堕落的vt.卖身；贬损(自己)。
【更新】啧啧，竟然过百赞了。说实话，我之所以对绿茶这么熟悉。还不是因为我被绿茶给绿过。特么我以为我前男友多爱我多爱我，呕！真的是跟	罗志祥一样，表面一套背地里一套。我那个时候因为敏感肌过敏整张脸都是泛红。完了我就烦躁啊什么的，结果他背地里跟那个绿茶婊聊得火热。哦豁，被我发现之后他解释说是想学护肤教我。他们俩只是朋友让我不要多想巴拉巴拉的。
我爸找了别的女人，在我妈死后的第三天。当我拿着刀找上门时，他正坐沙发上和那女人和和美美的吃饭。我扫了眼桌子。日子过的很滋润嘛！「我妈才刚埋下，尸骨未寒。你们俩这样对得起她么！」我歇斯底里喊着说完，拿刀对着他们面前的桌子就是胡乱一顿砍。在沙发上	坐着的两人被我发疯的举动吓得紧紧抱在一起，大气都不敢出一下。
不知道算不算绿茶，可让我很不舒服。我先生有个年长一	轮交好的大哥，年轻时对大嫂不太好，惹出过那种。当年桃色事件之后，我先生让我去劝劝，所以慢慢和大嫂变成了朋友，一度非常要好，好到什么程度呢，就是会经常见面，互相吐槽自己先生那种。可能有的朋友不理解，但很多女生之间的友谊，都始于八卦和吐槽~嘻嘻然后是什么时候我觉得让我不舒服了呢，其实是有一个明确的转折点的。
我上了弟弟的。舍友转头就在校群里骂我：「不要脸，上赶着当三。」我当即把这条消息截屏给我弟。但凡我让她进了我家门，都是我的不对！1.弟弟耍了个女朋友，叫周卉。听说是个励志上进的姑娘，整天说：「阿进，我和你谈恋爱并不是因为物质，只是单纯我爱你。」弟弟	总是在我面前夸她云云。听得我耳朵都快要起茧子了。为了一探究竟，我向导师申请项目，去她们学校交流学习。
我看了评论区怎么这么多说自己是绿茶婊的人，绿茶婊是个很好的词	吗？怎么现在这么多人认领，绿茶婊，婊诶，婊是好词吗？真服了
「太子哥哥别生气，都是笑儿的错，跟姐姐没关系…」眼前这个被太子带回来的女人，自称穿越主角，逼我给她让位。当着太子的面，我笑着给了她一巴掌。「既然都	知道错了，那妹妹还在这里狗叫什么？」1太子遇刺平安归来，上下欢喜雀跃。我满心欢喜地去迎接太子，却看到他牵着另一个女子的手归来。那个女子没有规矩地在宫里大呼小叫，身上的挂饰随着她的动作叮铃作响，没有半点仪态，竟然还走到了太子前面。
「，你知道背地里大家都叫我什么吗？」我靠在新欢的怀里慢悠悠地把裴启握着我的手指掰开，一张大众的脸上流露出他最熟悉的笑容。裴启眼底血红地盯着我不说话，仿佛要活剐了我。昔日的如今像个三一样站在我面前讨个说法的样子让我有些愉悦，和他往日里冷着眼让我滚的样子还真的是相得益彰。我忍住了笑拍了拍他的脸，附在他的耳边轻声地把刚才的话说完：「他们都叫我绿茶，绿茶的	意思就是男人玩完了就应该丢开。
我敢说，50%以上男生鉴婊能力为0。而另外的50%也好不到哪里去，他们可能会知道那个女生有问题。但是，你要他说出个子丑寅卯来，那是不可能的。不信，你问问你身边的男生，绿茶和渣女有什么区别。十个里有两个能说得	出来算我输。所以，这个回答不只会写绿茶，还会写绿茶和渣女的区别—分割线—俗话说，渣女坦荡荡，绿茶长戚戚。
